OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
4898,ELE,INT,"This may mean that online study is unattractive or difficult for someone without high-level qualifications, but it suggests that MOOCs could be a really good tool for continuing education, he added.","Although this may mean that online study is unattractive or difficult for someone without high-level qualifications, it suggests, he says, that MOOCs could be a really good tool for continuing education.",train
4520,ELE,INT,The hotel investigated the complaint and as a result corrected more than 50 menu items at dozens of its restaurants.,The hotel started an investigation and as a result corrected more than 50 menu items at dozens of its restaurants.,train
4953,ELE,INT,"This needs to stop, which can only happen if we prove these tests do not work.","This needs to stop, which can only happen if we prove these tests are unscientific.",train
4523,ELE,INT,The list of fraudulent ingredients gets bigger: orange juice from cartons that was sold as freshly squeezed; Mont Blanc desserts with Korean chestnuts instead of the French ones on the menu; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu beef.,The list of fraudulent ingredients continues to grow: orange juice from cartons sold as freshly squeezed; Mont Blanc desserts topped with Korean chestnuts instead of the promised French ones; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu.,train
5699,ELE,INT,"To see what driverless cars might look like on the road, go to the video at: vimeo.com/37751380.","To see what driverless cars might look like in action, go to the video at: vimeo.com/37751380.",train
5642,ELE,INT,"When you enter a department store, cameras are watching you.",Enter a department store and you will be watched.,train
4424,ELE,INT,"Early on Saturday morning, he reached the summit of Nuptse, the first of the three main summits in the Everest horseshoe.","Early on Saturday morning, he reached the summit of Nuptse, the first and lowest of the three main summits in the Everest horseshoe that surrounds the glaciated valley called the Western Cwm.",train
5693,ELE,INT,"And, people who still drive cars are experiencing less traf c thanks to Waze.",People still driving cars are dealing with less traf c thanks to Waze.,train
5894,ELE,INT,"In the section about great British inventions of the twentieth century, it says: In the 1960s, James Goodfellow (1937-) invented the automatic teller machine (ATM) or cashpoint.","In the section about great British inventions of the twentieth century, it states: In the 1960s, James Goodfellow (1937-) invented the cash-dispensing automatic teller machine (ATM) or cashpoint.",train
5351,ELE,INT,"He then said that, If a one-way mission to Mars ever became possible, I would always volunteer.","He went on to say that, If a one-way mission to Mars ever became possible, I would always volunteer.",train
5492,ELE,INT,"The canoe is our island, the crew is the community and the navigator is the leader, he says.","The canoe is our island, the crew members are the community and the navigator is the leader, Pittman says.",train
5000,ELE,INT,It wasnt easy and it wasnt immediate.,It wasnt easy and it certainly wasnt immediate.,train
5342,ELE,INT,"Carles conclusion: Its not entirely possible to live 100% made in France, particularly in terms of new technology.","Carles conclusion: Its not entirely possible or even desirable to live 100% made in France, particularly in terms of new technology.",train
4918,ELE,INT,Barack Obama has told young people to reject pessimism and meet people who have different political beliefs if they want to change the world.,Barack Obama has urged young people to reject pessimism and interact with people who have different beliefs if they want to make changes in the world.,train
5568,ELE,INT,"All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power.","All were tested between 2007 and 2010 on three different measures of  tness: stamina, handgrip strength and lower-body power.",train
5143,ELE,INT,"The extraordinary images of the former ninth planet and its large moon, Charon, were sent four billion miles back to Earth from the New Horizons spacecraft.","The extraordinary images of the former ninth planet and its large moon, Charon, were sent back 4bn miles to Earth from the New Horizons spacecraft.",train
4826,ELE,INT,"It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children.","It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.",train
4762,ELE,INT,Baumgartner went up into clear skies in an enormous balloon  it was 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,Baumgartner was carried up into clear skies by a gigantic balloon  it measured 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,train
5194,ELE,INT,"Were talking about preserving documents for hundreds to thousands of years, said Cerf. ","Were talking about preserving them for hundreds to thousands of years, said Cerf.",train
5171,ELE,INT,Thousands more bottles will go on sale to festival-goers to stop them using plastic bottles.,Thousands more will go on sale to festival-goers to stop them relying on plastic bottles.,train
5463,ELE,INT,"Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics.","Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics, Istat.",train
4507,ELE,INT,They tested the victims blood for alcohol.,The victims blood was tested for alcohol levels.,train
5968,ELE,INT,"Richard Peirce, of the UK-based conservation charity, the Shark Trust, said that the cull would not work and could bring more predators towards the coast.","Richard Peirce, of the UK-based conservation charity, the Shark Trust, said that the cull would be ineffective and could bring more predators towards the coast.",train
5625,ELE,INT,Veirs said scientists already knew about the effect of underwater noise on large whales.,Veirs said scientists already knew about the impact of underwater noise on large whales.,train
4463,ELE,INT,"He has won 13 Premier League titles, two Champions Leagues, the Cup Winners Cup, five FA Cups and four League Cups.","He will become a director of the club and someone will have to replace a man who has won 13 English Premier League titles, two Champions Leagues, the Cup Winners Cup, five FA Cups and four League Cups.",train
5315,ELE,INT,"People present perfect versions of themselves online and we expect to have social lives like the lives we see in the media, says Challis.","People present an idealized version of themselves online and we expect to have social lives like those we see in the media, says Challis.",train
5555,ELE,INT,"When you use digital maps, you have to think hard about where you are going, he said.","When you use a digital map, you have to think hard about where you are going and interact with this device, he said.",train
5639,ELE,INT,Jessica Andrews-Hanna at the University of Colorado said many students would probably give themselves an electric shock to make a boring lecture more exciting.,Jessica Andrews-Hanna at the University of Colorado said many students would probably give themselves an electric shock to cheer up a tedious lecture.,train
5358,ELE,INT,"As temperatures rise and oceans become warmer, there will be big changes in annual rainfall in tropical and subtropical regions, says the Intergovernmental Panel on Climate Change (IPCC) report, released in Stockholm and published online in September 2013.","As temperatures rise and oceans warm, tropical and subtropical regions will see sharp changes in annual rainfall, says the Intergovernmental Panel on Climate Change (IPCC) report, released in Stockholm and published online in September.",train
5837,ELE,INT,"Most people will  rst read an item of news on Facebook or other social media, mostly on mobiles.","Most people will  rst read an item of breaking news via Facebook or other social media, mostly on mobiles.",train
4735,ELE,INT,"We do not know what might happen when animals begin interacting as part of a brain-net, he said.","We cannot even predict what might happen when animals begin interacting as part of a brain-net, he said.",train
5362,ELE,INT,"But many millions of people living in the developing worlds great cities, including Lagos and Calcutta, are in danger.","Nevertheless, there will be signifi cant geographical variations; many millions of people living in the developing worlds great cities, including Lagos and Calcutta, are threatened.",train
5605,ELE,INT,There are already plans for a new shark exhibition in Orlando and an attraction in San Antonio that will allow customers to swim with dolphins.,There are already plans for a new shark exhibition in Orlando and an attraction in San Antonio that will allow customers to swim with dolphins in a naturalistic setting.,train
5389,ELE,INT,You could put the mirrors on top of shopping malls.     ,You could put it on top of shopping malls.,train
5618,ELE,INT,Noise from ships may disturb animals such as killer whales and dolphins much more than we thought before.,Noise from ships may disturb animals such as killer whales and dolphins much more than people previously thought.,train
4952,ELE,INT,Hair cannot show if you are allergic or not so testing hair cannot give any useful information on allergies.,Hair is not involved in allergic reactions so testing hair samples cannot provide any useful information on allergies.,train
4776,ELE,INT,The campaign has a Facebook page and is supported by groups including Greenpeace and the World Wide Fund for Nature.,"The campaign has a Facebook page and is supported by groups including Greenpeace, the World Wide Fund for Nature and the Spanish branch of conservation network Birdlife.",train
5534,ELE,INT,"This beer is not aimed at women, says Thomas Bingebo, the head brewer at Ocean.","This is not a beer that is aimed at women  its our hoppiest brew, says Thomas Bingebo, the head brewer at Ocean.",train
5493,ELE,INT,"On a canoe, you are not just going from one place to another using the stars, the moon, the sun and the birds.","He continues, On a canoe, you are not just going from one destination to another using the stars, the moon, the sun and the birds.",train
5519,ELE,INT,He added that a 4C rise in the worlds average temperatures would have a serious effect on the world and the economies of many countries if we do not reduce emissions. ,He added that a 4C rise in global average temperatures would have a serious impact on the world and the economies of many countries if emissions were not reduced.,train
4334,ELE,INT,This is a sensitive topic in this mixed-raced country.,This is a sensitive topic in this largely mixed-raced nation.,train
5209,ELE,INT,More than a million tourists take a tour of historic buildings each year and they spend more than 1 billion.,"More than a million take a tour of historic buildings each year, spending more than 1 billion.",train
4399,ELE,INT,It is outrageous that anyone can steal an artists work without punishment.,It is outrageous that anyone can steal an artists work and get away with it.,train
4589,ELE,INT,Reduced fertility and longer life have led to an increase in the average age of the worlds population in ten years from 26 years old to almost 30.,Reduced fertility and longer life have led to a rise in the average age of the worlds population in a decade from 26 years old to almost 30.,train
4841,ELE,INT,"The highest levels of violence against women are in Africa, where nearly half of all women  45.6%  will experience physical or sexual violence.","The highest levels of violence against women are in Africa, where nearly half of all women  45.6%  will suffer physical or sexual violence.",train
5473,ELE,INT,"Mys_ajek says only the need to save forests and control the wild animal population can save Europes wild carnivores, especially the unpopular wolf.","Mys_ajek says only scienti c arguments  the need to regenerate forests and control the wild animal population  can save Europes wild carnivores, especially the unpopular wolf.",train
4756,ELE,INT,"Speaking outside 10 Downing Street, British Prime Minister, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people are celebrating and wishing the royal couple well.","Speaking outside 10 Downing Street, David Cameron said: It is wonderful news from St Marys, Paddington, and I am sure that, right across the country, and, indeed, right across the Commonwealth, people will be celebrating and wishing the royal couple well.",train
5321,ELE,INT,"It affects people in different ways, but causes difficulties in social interaction and communication.","The condition affects people in different ways, but leads to difficulties in social interaction and communication.",train
4464,ELE,INT,"Without them, the history of this great club would not be as rich.","Without their contribution, the history of this great club would not be as rich.",train
5119,ELE,INT,"Michael Day, 30, who lives with his parents in Bristol, says its difficult to save for a mortgage deposit when rents are so high.","Michael Day, 30, who lives with his parents in Bristol, says he has been caught between paying high rents and saving for a mortgage deposit.",train
5929,ELE,INT,"The Hamptons are historic, oceanfront towns and villages 100 miles from Manhattan, New York.",The Hamptons are historic oceanfront towns and villages 100 miles from Manhattan.,train
5396,ELE,INT,"Music subscription services, like Spotify and Deezer, have made more than $1bn worldwide, as fans choose to pay for music online.","Music subscription services, including Spotify and Deezer, have broken through the $1bn sales barrier worldwide, as fans choose to pay for music online.",train
4845,ELE,INT,"These included HIV and other sexually transmitted infections, depression, alcoholism, unwanted pregnancies and babies that are born too small.","These included HIV and other sexually transmitted infections, depression, alcoholism, unwanted pregnancies and lowbirthweight babies.",train
5044,ELE,INT,Kcho pays $900 a month to provide the free wi-fi.,Kcho is believed to be paying $900 a month to provide the free wi-fi.,train
4817,ELE,INT,But most people here do not expect things to get better.       ,But few people here seem to expect things to get any better.,train
4632,ELE,INT,"Virtopsies can find injuries that are not seen during a traditional autopsy, as well as air pockets, heart attacks and even cancer.","The technique allows you to find injuries that are not seen during a traditional autopsy, as well as air pockets, heart attacks and even cancer.",train
5110,ELE,INT,The Swiss Federal Office of Justice said of the latest arrests: They are in custody before their extradition.,The Swiss Federal Office of Justice said of the latest arrests: They are in custody pending their extradition.,train
5156,ELE,INT,"Job satisfaction: Working outside and seeing British wildlife really close is the best part of the job, says Mowat.","Job satisfaction: Working outdoors and seeing British wildlife up close is the best part of the job, says Mowat.",train
5892,ELE,INT,Shepherd-Barron received an of cial honour for his invention and Goodfellow says: My one big regret is that I never said anything about it until John Shepherd-Barron received the honour in 2005.,Shepherd-Barron received an of cial honour for his achievement and Goodfellow says: My one big regret is that I never said anything about it until John Shepherd-Barron received the OBE in 2005 for inventing the automatic cash dispenser.,train
5627,ELE,INT,"Most noise is at that low frequency but there is more background noise in the high frequencies, too.",Most noise is at that low frequency but the background noise of the ocean is raised even in the high frequencies.,train
5196,ELE,INT,"Instead, it has a smartphone app that calls it and tells it the destination, and a STOP button between the two seats in case the passengers need to override the computer.","Instead, it has a smartphone app that calls it and tells it the destination, and a single STOP button between the two front-facing seats in case the passengers need to override the computer.",train
4687,ELE,INT,But it could become one of the biggest fights ever between the White House and Congress during Obamas presidency.,But it could become one of the biggest battles yet between the White House and Congress under Obamas presidency.,train
4521,ELE,INT,"Its report scared Hankyu-Hanshin and other hoteliers into admitting that they, too, lied to customers who believed they were paying high prices for top ingredients.","Its report scared Hankyu-Hanshin and other hoteliers into admitting that they, too, had hoodwinked diners who believed they were paying high prices for top ingredients.",train
5367,ELE,INT,"That is quite significant because, when you talk to referees, it is obvious that they always support each other.","That is quite significant because, when you talk to referees, it is obvious that supporting each other through thick and thin is fundamental.",train
4939,ELE,INT,A security guard outside one mansion said that the owners were not there.,A security guard patrolling the pavement outside one mansion said that the owners were not there.,train
5646,ELE,INT,"Joe Jensen, who works for Intel, says that the aim of using RealSense technology in shops is not to get information about speci c peoples lives but to understand, in general, peoples lifestyles and shopping habits.",Intel spokesman Joe Jensen says that the aim of using RealSense technology in shops is not to create databases of speci c peoples lives but to build generalized models of peoples lifestyles and shopping habits.,train
4457,ELE,INT,"Chris French, of the University of London, is a researcher in false memories in people.","Chris French, of the University of London, is a leading researcher in false memories in people.",train
5527,ELE,INT,"It will not be possible to get to zero poverty if development policies dont focus on the chronically poor, it adds.","It will not be possible to get to zero unless development policies focus on the chronically poor, it adds.",train
5737,ELE,INT,"The age of the music festival peaked about two years ago, he said, speaking at the Hay Festival of Literature and Arts in Wales.","The age of the festival peaked about two years ago, he said, speaking at the Hay Festival of Literature and Arts in Wales.",train
5978,ELE,INT,The industry accepts people with a very wide range of quali cations and skills.,The industry accepts individuals with a very wide range of academic quali cations and skills.,train
4779,ELE,INT,"If they put it in the centre of Tarifa, where there is space, then tourists could visit shops, bars and restaurants.","If they put it in the centre of Tarifa, where there is space, then clients could visit shops, tapas bars and restaurants.",train
4946,ELE,INT,I dont know even know if Im going to buy it.,I dont even know how much it costs; I dont know even know if Im going to buy it.,train
5935,ELE,INT,"Eddie Vallone, 22, says, People only see the Hamptons as a rich town but there are a lot of problems here, especially drugs.","Eddie Vallone, 22, says, People see the Hamptons as some sort of rich town but there are a lot of problems here, especially drugs.",train
5291,ELE,INT,"It had 22 million views on YouTube by the first week of January  more than the 16.6m views of Sainsburys ad with First World War soldiers sharing a bar of chocolate, the UKs second most popular ad of 2014.","It had drummed up 22m views on YouTube by the first week of January  more than the 16.6m views of Sainsburys ad with First World War soldiers sharing a bar of chocolate, the UKs second most popular ad of 2014.",train
5912,ELE,INT,"Describing the average sleep loss per night for different age groups, he says: Between 14 and 24, people lose more than two hours.","Describing the average sleep loss per night for different age groups, he says: Between 14 and 24, its more than two hours.",train
4569,ELE,INT,The fish farm gives these people with HIV a way of getting back into society  now they are buying and selling with people in the market every week.,The fish farm gives these people with HIV a way of getting back into society  now they are trading with people in the market every week.,train
4686,ELE,INT,"Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, think that everyone needs to work together to solve the economic crisis.","Both the Republican House Speaker, John Boehner, and the Democratic Leader in the Senate, Harry Reid, spoke about a need to work together to resolve the economic crisis.",train
5538,ELE,INT,"Here, at the central African countrys  rst ice-cream shop, customers can buy ice cream in sweet cream, passion fruit, strawberry and pineapple  avours.","Here, at the central African countrys  rst ice- cream parlour, customers can buy scoops in sweet cream, passion fruit, strawberry and pineapple  avours.",train
5571,ELE,INT,"This is a huge physical advantage, said Sandercock.","This is, potentially, a huge physical advantage, said Sandercock.",train
5289,ELE,INT,"Rachel Swift, head of marketing at John Lewis, said that people talk about charities at Christmas and the ad makes you think about someone who lives on your street that might not see anybody.","Rachel Swift, head of marketing at John Lewis, said that people talk about the charity at this time of year and the ad makes you think about someone who lives on your street that might not see anybody.",train
4606,ELE,INT,The good news for the British economy is that 98% of the money that the winners spent stayed in the UK.,The good news for the economy is that 98% of the money the winners spent remained in the UK.,train
5967,ELE,INT,"Researchers at the University of Western Australia say the increased number of shark attacks in the state may be because Western Australia has the fastest-growing population in Australia, not because of a rising number of sharks.","Researchers at the University of Western Australia say the increased number of shark attacks in the state is probably because the state has the fastest-growing population in Australia, not because of a rising number of sharks.",train
4725,ELE,INT,"When he was asked if he felt more comfortable being Captain Wales than Prince Harry, his reply was revealing.","When he was asked whether he felt more comfortable being Captain Wales than Prince Harry, his reply was one of the most revealing he has given about his relationship with Prince Charles.",train
5120,ELE,INT,I dont really want to move out to rent because its more than a mortgage but you need such a big deposit to get a mortgage.,I dont really want to move out to rent as its more than a mortgage but you need such a big deposit to get a mortgage so its a vicious circle.,train
4897,ELE,INT,"With MOOCs, theres very little support: the student does not get any individual attention.","With MOOCs, theres very little support available: the student does not get any individual attention.",train
5843,ELE,INT,"Food waste is happening in countries where people have more money, so they can throw away food.",Food waste is happening in countries where people can afford to throw away food.,train
4544,ELE,INT,"Amjid Gulzar, 26, said Abdullah should encourage foreign visitors.","Amjid Gulzar, 26, said Abdullah could search for truth and reconciliation as well as encouraging foreign visitors.",train
5049,ELE,INT,"This time, Bowie appeared as Ziggy Stardust, a science-fiction character  an intergalactic glam-rock star visiting planet Earth.","This time, Bowie appeared as a science-fiction character  an intergalactic glam-rock star visiting planet Earth.",train
5960,ELE,INT,Thousands of people protested on Australias beaches against a shark cull in Western Australia.,Thousands of people protested on Australias beaches against a shark cull that is being carried out in Western Australia.,train
4400,ELE,INT,"Pullman, writer of the His Dark Materials trilogy, says authors and musicians work in poverty for years to bring their work to the level that gives happiness to their audiences and, when they achieve that, the possibility of making money from it is taken away from them.","Pullman, writer of the His Dark Materials trilogy, says authors and musicians work in poverty and obscurity for years to bring their work to the level that gives delight to their audiences and, as soon as they achieve that, the possibility of earning a living from it is taken away from them.",train
5361,ELE,INT,"Indonesia may receive less rainfall between July and October, but the coastal regions around the south China Sea and Gulf of Thailand can expect more rainfall when cyclones hit the land.","Indonesia may receive less rainfall between July and October, but the coastal regions around the south China Sea and Gulf of Thailand can expect increased rainfall extremes when cyclones hit the land.",train
5872,ELE,INT,"It is less than ten feet above sea level; an increasing number of tropical storms are  ooding the city; and it is built on porous rock, which absorbs the rising seawater.","It is less than ten feet above sea level; an increasing number of tropical storms are inundating the city; and it is built on porous rock, which is absorbing the rising seawater.",train
5692,ELE,INT,"According to the study, people born in the 1990s are making 4% fewer car trips and travelling 18% fewer miles per year, on average, than older generations did at the same time in their lives.","According to the study, people born in the 1990s are making 4% fewer car trips and travelling 18% fewer miles per year, on average, than members of previous generations did at the same stage in their lives.",train
4935,ELE,INT,"Metal bars block the windows of another mansion, which has sold for 20m.","Metal grilles block the windows of another, which has been sold for 20m.",train
4748,ELE,INT,"Ten days later, on 5 September, when more excavation proved Morris had found the right place, he returned with Lin Foxhall, head of the archaeology department, to excavate the body.","Ten days later, on 5 September, when further excavation proved Morris had hit the crucial spot, he returned with Lin Foxhall, head of the archaeology department, to excavate the body.",train
4340,ELE,INT,"Google has made maps of the worlds highest mountains, the ocean floor, the Amazon rainforest and even shown us a bit of North Korea.","It has mapped the worlds highest peaks, the ocean floor, the Amazon rainforest and even shown us a bit of North Korea.",train
4886,ELE,INT,"In Inuvik, where most of the population is Inuit, the Muslim community has tried to find a balance between Ramadan and the local culture and traditions.","In Inuvik, where most of the population is Inuit, the Muslim community has tried to strike a balance between Ramadan and the local culture and traditions.",train
4323,ELE,INT,"Argentina is unhappy that the US outdoor clothing retailer, Patagonia, wants a domain name that has been known far longer as a region of spectacular beauty.","Argentina is unhappy that the US outdoor clothing retailer, Patagonia, is claiming a domain name that has been known far longer as a region of spectacular beauty that also has its own parliament.",train
5139,ELE,INT,A third wrote: I wish her welcome and success but I think itll be hard for her to do well as a woman in such a macho business.,A third wrote: I wish her welcome and success but I think itll be hard for her to make her mark as a woman in such a macho business.,train
4441,ELE,INT,"I decided to do this because I often go on YouTube and some people are doing it wrong because they dont understand how hard they need to work, says Tabata.","I decided to do this because I often go on YouTube and, while I am pleased that people are doing it, some are doing it wrong because they dont realize how hard they need to work, says Tabata.",train
5087,ELE,INT,My near-death experience made me anxious about everything.,My near-death experience had left me anxious about everything.,train
4356,ELE,INT,"In the US, the share of national income that goes to the top 1% of people has doubled since 1980 from 10% to 20%, the report says.","In the US, the share of national income going to the top 1% has doubled since 1980 from 10 to 20%, the report says.",train
4420,ELE,INT,He says that this isnt just about making babies: I want this to be about children and love.,He says that this isnt just about baby farming: I want this to be about children and love.,train
4772,ELE,INT,"Valdevaqueros beach is very different from the beaches of Torremolinos and Marbella, which are full of hotels and concrete, but earlier in 2012 the local council in Tarifa said yes to plans to build a tourist complex next to the beach.","For years it has been very different from the concrete-lined beaches of Torremolinos and Marbella along the coast, but earlier in 2012 the local council in Tarifa said yes to plans to build a tourist complex next to the beach.",train
4600,ELE,INT,"A reality show and a talent show, with no ending and the whole world watching.",Reality meets talent show with no ending and the whole world watching.,train
5585,ELE,INT,His school is now building a running track.,His school is now building a track.,train
5484,ELE,INT,He also said that research showed organic cereals have less protein than regular crops.,He also said that research showed organic cereals have less protein than conventional crops.,train
5307,ELE,INT,The White architects plan shows multi-storey apartment blocks around shared courtyards in long straight streets.,Whites plan has multi-storey apartment blocks around shared courtyards in long straight streets.,train
4813,ELE,INT,"I live nearby but luckily I wasnt there, says Munir, a university lecturer.","I live nearby but luckily I wasnt there, recalled Munir, a university lecturer.",train
4708,ELE,INT,"Relatives will have a clear right of objection, which will give them the chance to show that their relative did not want to be an organ donor.","Relatives will have a clear right of objection, giving them the chance to show that the deceased would not have wanted to be an organ donor.",train
4997,ELE,INT,"It opened its first American store in Venice Beach, California in 2014 and hopes to have 25 US stores in a year.","ElectroBike, which operates 30 stores in Mexico, opened its first American store in Venice Beach, California in the autumn of 2014 and hopes to grow to 25 US stores in a year.",train
5779,ELE,INT,"Hariharan Rajagopalan, 18, Boston, Massachusetts Rajagopalan,a student at Boston College, doesnt see a problem with not using social media.","Hariharan Rajagopalan, 18, Boston, Massachusetts Rajagopalan, a student at Boston College, doesnt see any problem with not using social media.",train
4681,ELE,INT,"And I still dont know about the maintenance costs, he says.","And I still dont know about the continued maintenance costs, he says.",train
5060,ELE,INT,"In 2014, Bowie was given the Brit Award for Best British Male  he was the oldest person to get the award.","In 2014, Bowie was given the Brit Award for Best British Male, making him the oldest person to get the award.",train
5385,ELE,INT,"Im really excited by this, said Marin Solja__i__, a physicist at the Massachusetts Institute of Technology.","Im really excited by the potential it has, said Marin Solja__i__, a physicist at the Massachusetts Institute of Technology.",train
4455,ELE,INT,"So, just like our mouse, it is quite possible we can associate what we have in our mind with bad or good events.","So, just like our mouse, it is quite possible we can associate what we happen to have in our mind with bad or good events.",train
5681,ELE,INT,"A long time ago, cinema audiences were taken to a galaxy far, far away.","A long time ago, cinema audiences were transported to a galaxy far, far away.",train
4678,ELE,INT,"In the months between September and March, Andersen says: We would look up and see blue sky above, and the sun high on the mountain, but the only way we could get to it was to go out of town.","In the months between September and March, Andersen says, Wed look up and see blue sky above, and the sun high on the mountain slopes, but the only way we could get to it was to go out of town.",train
4339,ELE,INT,"I dont believe she is whiter; its more the makeup, hairstylists and the way she dresses, he said.","I dont believe its whitening; its more the way they are producing her with makeup, hairstylists and the way she dresses, he said.",train
4602,ELE,INT,"But some people are sceptical of the project, and some people are worried about how astronauts might get to the planet and build a colony with all the life support and other things they need.","The project has its sceptics, however, and people are worried about how astronauts might get to the planet and build a colony with all the life support and other requirements needed.",train
4896,ELE,INT,"His literature course had 1,000 enrolments but only 31 people completed the course.","His literature course had 1,000 enrolments and 31 completions.",train
4777,ELE,INT,The Andalusian College of Geographers is also against the project  they say that the complex would disturb two wildlife conservation areas and cross the border of a national park.,"Also joining the opposition to the project is the Andalusian College of Geographers, which says that the site would disturb two wildlife conservation areas and cross the border of a national park.",train
5581,ELE,INT,The most important thing is that the children really enjoy it.,"The most important thing is that the children really enjoy it; otherwise, you couldnt sustain it.",train
4906,ELE,INT,"Another factory owner said that, when a factory closed, even for a few months, it would lose orders and close permanently: There is no such thing as temporary closure, he said.","Another factory owner said that, once a factory closed its doors, even for a few months, it would lose orders and close permanently: There is no such thing as temporary closure, he said.",train
5003,ELE,INT,"So thats a lot of stories, thats a lot of people and thats a lot of love for their home city of Prague.","So thats a lot of stories, thats a lot of individuals and thats a lot of love for their home city of Prague.",train
5435,ELE,INT,"But, at the moment, the brain atlas does not show small differences in word meanings.","But, the brain atlas in its current form does not show small differences in word meanings.",train
5151,ELE,INT,"Typical salary: When you start, the salary is usually around 14,500.","Typical salary: The entry-level salary is usually around 14,500 and a top salary can be up to 22,000.",train
4959,ELE,INT,An extra attraction is the appearance of the International Space Station.,An additional attraction is the appearance of the International Space Station.,train
4607,ELE,INT,"Audis were the favourite cars of 16% of winners, with Range Rovers and BMWs also popular (11% each), as well as Mercedes (10%) and Land Rovers (5%).","Audis were the favourite cars of 16% of winners, with Range Rovers and BMWs also popular purchases (11% each), as well as Mercedes (10%) and Land Rovers (5%).",train
5028,ELE,INT,"The first book we did was in 2012, Creative Colouring for Grown-Ups.","The first one we did was in 2012, Creative Colouring for Grown-Ups.",train
5710,ELE,INT,"You never see a picture of a Mesolithic hunter-gatherer with dark skin and blue eyes, Lalueza-Fox said.","You never see a reconstruction of a Mesolithic hunter-gatherer with dark skin and blue eyes, Lalueza-Fox said.",train
5136,ELE,INT,"She added: I see too many men, even in the womens game, who do not have the same expertise as women but are working.","She added: For the time being, I see too many men, even in the womens game, who are working despite not having the same expertise as women, who, by contrast, are not working.",train
5124,ELE,INT,She is trying to save for a deposit.,Gavin is trying to save for a deposit.,train
4448,ELE,INT,Facebook founder Mark Zuckerberg has created some new initiatives for smartphone users in the last year.,Facebook founder Mark Zuckerberg has created a series of new initiatives designed to appeal to smartphone users.,train
4783,ELE,INT,"So were going to focus on changing Starbucks into the services that the government are cutting, for example refuges and crches.","So were going to focus on transforming Starbucks into those services that the government are cutting, such as refuges and crches.",train
4350,ELE,INT,Poundland said it had no idea who removed the 4ft x 5ft mural from the side of its shop.,A spokesperson for Poundland said it had no idea who removed the 4ft x 5ft mural from the side of one of its shops in London.,train
4875,ELE,INT,"Customers expect interaction, 24/7 accessibility, customization options and high levels of personalization, he said.       ","Customers expect interaction, responsiveness, 24/7 accessibility, customization options and high levels of personalization, he said.",train
5958,ELE,INT,"McDonalds has a bigger menu than some other restaurants, with more complicated items  its chicken McWrap takes 60 seconds to make.","McDonalds has a bigger menu than some, with more complicated items  its chicken McWrap takes 60 seconds to make.",train
4872,ELE,INT,"The most valuable non-American brands are South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).","The highest-placed non-US brands are South Koreas Samsung (6th), Japans Toyota (8th) and Germanys Mercedes-Benz (10th).",train
4956,ELE,INT,"They are here because of the darkness and this is Kielder Observatory, the centre of Britains latest industry  astrotourism.","They are looking for darkness and this is Kielder Observatory, the centre of Britains latest industry  astrotourism.",train
4440,ELE,INT,"Most people use it to get fit or to get even fitter, but the programme also burns fat.","So, although it is used by most people to get fit  or by fit people to get even fitter  it also burns fat.",train
5228,ELE,INT,"But, for many people with a connection to the disease, the awareness that the challenge has created is as important as the money.","But, for many people with a connection to the disease, the awareness that the challenge has created is as valuable as the money.",train
4706,ELE,INT,"When family members know that organ donation is what the dead person wanted, they usually agree to the donation.","When family members know that organ donation is what the deceased wanted, they usually agree to the donation.",train
5416,ELE,INT,"The ISS, he said, is a place that uses the power of the sun and an international team helped to build it.","The ISS, he said, is a place that uses the power of the sun and was built with the help of an international team.",train
4443,ELE,INT,Facebook has lost millions of users every month in its biggest markets.,Facebook has lost millions of users per month in its biggest markets.,train
5883,ELE,INT,"One poll shows his support among Republicans has reduced by 12 points  although, at 31%, he is still winning.","One poll shows his support among Republicans has reduced by 12 points  although, at 31%, he is still in the lead.",train
5137,ELE,INT,"I told myself that, if I took control of a club again, Id hire a woman as my number two.","I told myself that, if I took charge of a club again, Id hire a woman as my number two.",train
4368,ELE,INT,"But the UNs International Narcotics 4 Control Board (INCB), which checks global drug agreements, says Bolivia may harm international drug controls.","However, the UNs International Narcotics Control 4 Board (INCB), which checks implementation of global drug treaties, says that Bolivia is threatening international drug controls.",train
5147,ELE,INT,Water ice is strong enough to hold up big mountains.,Water ice is strong enough to hold up big mountains and thats what we think we can see here.,train
